#  ra             dec           radius                  
  346.94029      -0.296064     0.05                    
  346.943326     -0.306165     0.011111111111111112    
  346.950707     -0.125472     0.011111111111111112    
  346.95967      -0.620913     0.011111111111111112    
  346.963567     -0.115488     0.011111111111111112    
  346.971844     -1.130554     0.011111111111111112    
  346.977206     -1.136084     0.011111111111111112    
  346.982823     -0.960765     0.011111111111111112    
  346.983196     -0.339328     0.016666666666666666    
  346.987549     -0.713337     0.011111111111111112    
  346.991186     -1.226322     0.011111111111111112    
  346.996323     -1.227619     0.011111111111111112    
  347.000503     -0.224775     0.016666666666666666    
  347.015487     -0.545926     0.011111111111111112    
  347.016106     -0.588982     0.011111111111111112    
  347.058144     -0.941421     0.011111111111111112    
  347.059579     -0.24881      0.011111111111111112    
  347.06757      -0.079006     0.011111111111111112    
  347.082677     -0.303223     0.011111111111111112    
  347.088821     -0.65746      0.025                   
  347.090589     -0.559879     0.016666666666666666    
  347.101515     -0.133515     0.011111111111111112    
  347.103139     -0.162045     0.011111111111111112    
  347.106206     -0.497244     0.011111111111111112    
  347.108675     -0.499642     0.041666666666666664    
  347.109071     -0.170675     0.011111111111111112    
  347.118918     -0.445704     0.011111111111111112    
  347.132298     -0.855974     0.016666666666666666    
  347.14303      -0.188225     0.011111111111111112    
  347.145783     -1.160818     0.011111111111111112    
  347.153382     -0.48765      0.011111111111111112    
  347.161932     -1.226445     0.011111111111111112    
  347.17205      -0.753963     0.011111111111111112    
  347.173489     -0.408471     0.011111111111111112    
  347.184151     -1.190456     0.041666666666666664    
  347.18957      -1.130349     0.011111111111111112    
  347.215853     -0.578824     0.011111111111111112    
  347.221909     -1.146779     0.011111111111111112    
  347.223931     -0.161731     0.025                   
  347.226562     -0.950082     0.011111111111111112    
  347.227405     -1.236198     0.011111111111111112    
  347.229711     -0.601845     0.016666666666666666    
  347.237531     -0.539945     0.011111111111111112    
  347.250538     -0.173549     0.011111111111111112    
  347.258984     -5.79E-4      0.011111111111111112    
  347.26233      -0.358079     0.016666666666666666    
  347.276002     -0.598761     0.011111111111111112    
  347.284936     -1.165916     0.011111111111111112    
  347.297042     -0.488212     0.011111111111111112    
  347.305207     -1.173545     0.011111111111111112    
  347.326098     -1.208214     0.011111111111111112    
  347.343477     -1.227937     0.011111111111111112    
  347.347221     -0.966651     0.011111111111111112    
  347.348648     -0.686093     0.011111111111111112    
  347.359218     -0.813986     0.025                   
  347.359835     -0.130515     0.016666666666666666    
  347.360481     -1.173855     0.011111111111111112    
  347.365808     -0.645227     0.011111111111111112    
  347.384044     -0.189408     0.016666666666666666    
  347.386375     -0.828899     0.011111111111111112    
  347.407018     -0.568183     0.011111111111111112    
  347.413801     -0.58261      0.011111111111111112    
  347.414006     -0.306202     0.016666666666666666    
  347.431504     -0.276574     0.011111111111111112    
  347.441932     -0.191184     0.025                   
  347.444211     -0.566765     0.011111111111111112    
  347.4445       -0.565651     0.011111111111111112    
  347.446121     -0.826429     0.025                   
  347.446429     -1.129351     0.011111111111111112    
  347.447557     -0.698065     0.011111111111111112    
  347.453123     -0.240548     0.011111111111111112    
  347.461997     -0.376898     0.011111111111111112    
  347.464725     -0.332667     0.011111111111111112    
  347.467561     -0.824121     0.025                   
  347.474505     -0.918239     0.011111111111111112    
  347.47707      -0.990658     0.011111111111111112    
  347.478416     -0.554927     0.011111111111111112    
  347.487559     -0.221776     0.011111111111111112    
  347.487868     -1.153771     0.011111111111111112    
  347.491501     -1.239496     0.011111111111111112    
  347.497397     -0.050137     0.011111111111111112    
  347.501591     -0.420012     0.011111111111111112    
  347.508847     -0.881551     0.011111111111111112    
  347.508848     -0.767345     0.011111111111111112    
  347.509798     -0.575853     0.011111111111111112    
  347.512879     -1.104264     0.011111111111111112    
  347.517305     -0.501936     0.011111111111111112    
  347.525414     -0.499897     0.011111111111111112    
  347.526493     -0.786136     0.011111111111111112    
  347.52928      -0.877085     0.011111111111111112    
  347.530641     -0.527233     0.011111111111111112    
  347.53246      -0.391802     0.011111111111111112    
  347.539212     -1.245502     0.011111111111111112    
  347.539898     -1.205266     0.011111111111111112    
  347.540009     -0.769203     0.03333333333333333     
  347.548821     -0.535284     0.011111111111111112    
  347.550312     -0.897404     0.03333333333333333     
  347.559232     -0.752076     0.011111111111111112    
  347.574745     -0.689886     0.011111111111111112    
  347.58995      -0.785057     0.011111111111111112    
  347.598509     -0.149323     0.011111111111111112    
  347.626664     -1.247747     0.011111111111111112    
  347.629865     -0.038327     0.025                   
  347.631302     -1.217574     0.011111111111111112    
  347.632498     -0.601416     0.011111111111111112    
  347.634444     -1.02629      0.011111111111111112    
  347.636296     -0.293737     0.011111111111111112    
  347.64346      -1.077706     0.011111111111111112    
  347.653493     -0.985006     0.011111111111111112    
  347.662454     -0.956029     0.011111111111111112    
  347.667839     -0.485917     0.011111111111111112    
  347.668349     -0.191101     0.025                   
  347.668475     -0.403889     0.011111111111111112    
  347.668542     -0.325606     0.011111111111111112    
  347.673546     -0.359302     0.011111111111111112    
  347.704074     -0.131089     0.011111111111111112    
  347.720212     -0.260782     0.011111111111111112    
  347.744974     -0.372198     0.011111111111111112    
  347.748779     -1.110014     0.011111111111111112    
  347.749191     -0.665509     0.016666666666666666    
  347.751522     -0.817325     0.011111111111111112    
  347.751935     -1.179066     0.011111111111111112    
  347.753675     -0.947091     0.011111111111111112    
  347.758247     -0.915985     0.011111111111111112    
  347.760572     -1.171015     0.011111111111111112    
  347.77291      -0.392242     0.025                   
  347.779791     -1.103085     0.03333333333333333     
  347.784062     -0.121477     0.011111111111111112    
  347.79435      -0.696898     0.011111111111111112    
  347.795473     -0.037747     0.011111111111111112    
  347.802255     -0.738978     0.011111111111111112    
  347.819191     -0.038783     0.011111111111111112    
  347.8225       -0.812389     0.011111111111111112    
  347.82728      -0.597666     0.011111111111111112    
  347.83757      -0.305684     0.011111111111111112    
  347.84732      -0.015008     0.011111111111111112    
  347.887198     -0.973461     0.011111111111111112    
  347.896614     -1.152342     0.011111111111111112    
  347.898659     -1.154209     0.011111111111111112    
  347.918847     -0.705305     0.011111111111111112    
  347.922909     -1.134601     0.03333333333333333     
  347.923461     -1.090061     0.011111111111111112    
  347.923493     -0.113033     0.011111111111111112    
  347.933038     -1.01664      0.011111111111111112    
  347.935673     -0.13764      0.011111111111111112    
  347.942338     -0.207303     0.011111111111111112    
  347.954259     -0.027241     0.011111111111111112    
  347.954371     -0.103666     0.011111111111111112    
  347.956384     -1.1498       0.025                   
  347.9578       -0.491792     0.03333333333333333     
  347.957956     -0.403752     0.011111111111111112    
  347.961844     -0.990413     0.011111111111111112    
  347.9742       -0.472281     0.016666666666666666    
  347.984307     -0.052313     0.011111111111111112    
  347.986975     -0.335502     0.011111111111111112    
  348.000672     -0.021273     0.011111111111111112    
  348.005913     -0.950867     0.011111111111111112    
  348.006697     -1.23137      0.011111111111111112    
  348.006778     -0.793461     0.011111111111111112    
  348.033801     -0.258664     0.011111111111111112    
  348.03421      -0.173284     0.011111111111111112    
  348.039675     -0.197444     0.05                    
  348.043512     -0.108523     0.011111111111111112    
  348.046408     -0.142654     0.011111111111111112    
  348.050881     -0.089092     0.011111111111111112    
  348.053038     -0.372559     0.011111111111111112    
  348.054939     -0.058867     0.025                   
  348.063563     -1.20953      0.011111111111111112    
  348.065267     -0.088335     0.011111111111111112    
  348.068346     -0.011462     0.011111111111111112    
  348.08193      -0.180649     0.011111111111111112    
  348.083674     -1.168438     0.011111111111111112    
  348.084836     -0.397823     0.011111111111111112    
  348.095136     -0.47903      0.011111111111111112    
  348.104212     -1.164908     0.011111111111111112    
  348.144554     -0.323473     0.011111111111111112    
  348.168718     -1.102936     0.011111111111111112    
  348.169972     -1.040317     0.011111111111111112    
  348.173551     -0.301785     0.011111111111111112    
  348.177804     -1.246227     0.011111111111111112    
  348.184386     -0.833246     0.011111111111111112    
  348.18664      -0.517298     0.011111111111111112    
  348.208962     -0.111596     0.025                   
  348.215371     -0.570032     0.011111111111111112    
  348.217556     -0.648329     0.011111111111111112    
  348.229249     -0.165825     0.011111111111111112    
  348.234633     -0.757402     0.011111111111111112    
  348.237231     -0.501216     0.011111111111111112    
  348.238943     -0.991805     0.011111111111111112    
  348.23909      -0.683296     0.016666666666666666    
  348.241935     -1.244491     0.011111111111111112    
  348.244304     -0.795331     0.041666666666666664    
  348.246729     -1.200329     0.011111111111111112    
  348.252755     -1.106242     0.011111111111111112    
  348.261186     -0.883833     0.011111111111111112    
  348.261346     -0.166705     0.03333333333333333     
  348.264521     -1.07545      0.016666666666666666    
  348.266554     -0.638397     0.016666666666666666    
  348.27135      -0.434493     0.041666666666666664    
  348.276435     -0.436117     0.011111111111111112    
  348.281687     -0.304392     0.011111111111111112    
  348.29512      -0.331877     0.016666666666666666    
  348.295295     -1.229844     0.011111111111111112    
  348.297575     -1.161255     0.016666666666666666    
  348.304702     -0.650348     0.011111111111111112    
  348.304747     -0.506978     0.011111111111111112    
  348.315117     -0.201138     0.011111111111111112    
  348.320405     -0.674621     0.011111111111111112    
  348.324644     -0.728937     0.011111111111111112    
  348.329565     -1.069532     0.011111111111111112    
  348.335017     -1.181042     0.011111111111111112    
  348.340973     -1.124696     0.011111111111111112    
  348.343195     -1.176607     0.011111111111111112    
  348.344654     -0.588948     0.011111111111111112    
  348.345311     -0.579829     0.011111111111111112    
  348.350321     -0.843541     0.011111111111111112    
  348.369685     -0.427463     0.011111111111111112    
  348.372507     -0.659487     0.016666666666666666    
  348.380177     -0.708385     0.011111111111111112    
  348.382358     -1.19878      0.011111111111111112    
  348.388622     -1.097467     0.011111111111111112    
  348.399455     -0.369256     0.011111111111111112    
  348.411373     -1.185712     0.016666666666666666    
  348.415943     -0.116681     0.011111111111111112    
  348.42659      -0.299735     0.011111111111111112    
  348.430829     -0.254765     0.011111111111111112    
  348.447685     -0.748421     0.011111111111111112    
  348.457424     -0.092445     0.011111111111111112    
  348.45921      -0.631972     0.011111111111111112    
  348.462218     -0.478069     0.011111111111111112    
  348.467489     -0.694893     0.011111111111111112    
  348.478572     -0.498239     0.011111111111111112    
  348.481835     -1.123678     0.011111111111111112    
  348.481999     -0.708292     0.011111111111111112    
  348.509584     -0.708163     0.011111111111111112    
  348.515833     -0.082193     0.011111111111111112    
  348.530497     -0.527801     0.011111111111111112    
  348.545135     -0.518494     0.011111111111111112    
  348.548818     -0.067386     0.011111111111111112    
  348.549299     -0.270101     0.05                    
  348.553047     -0.58583      0.011111111111111112    
  348.558566     -0.311104     0.011111111111111112    
  348.561136     -0.179757     0.011111111111111112    
  348.563614     -0.684487     0.011111111111111112    
  348.569275     -0.883647     0.011111111111111112    
  348.592565     -0.245105     0.011111111111111112    
  348.592801     -0.484385     0.011111111111111112    
  348.597484     -0.967249     0.011111111111111112    
  348.598888     -0.510063     0.016666666666666666    
  348.602507     -1.212073     0.011111111111111112    
  348.604989     -0.989608     0.011111111111111112    
  348.613219     -0.56526      0.011111111111111112    
  348.616691     -0.917398     0.011111111111111112    
  348.621938     -0.405731     0.011111111111111112    
  348.62372      -0.028897     0.011111111111111112    
  348.631571     -1.242333     0.011111111111111112    
  348.632654     -0.031848     0.016666666666666666    
  348.635411     -1.140369     0.011111111111111112    
  348.636231     -0.986085     0.011111111111111112    
  348.638261     -0.402373     0.03333333333333333     
  348.638611     -0.23496      0.011111111111111112    
  348.647425     -0.777081     0.016666666666666666    
  348.661711     -0.344913     0.011111111111111112    
  348.679388     -0.935225     0.011111111111111112    
  348.697411     -1.019126     0.011111111111111112    
  348.710496     -0.332934     0.011111111111111112    
  348.713226     -0.899737     0.011111111111111112    
  348.716786     -1.05327      0.011111111111111112    
  348.723504     -1.005528     0.011111111111111112    
  348.728686     -0.446723     0.011111111111111112    
  348.729061     -1.056276     0.041666666666666664    
  348.730508     -0.066952     0.011111111111111112    
  348.73063      -0.319099     0.011111111111111112    
  348.740997     -0.459989     0.011111111111111112    
  348.744227     -0.603156     0.011111111111111112    
  348.746277     -0.941774     0.011111111111111112    
  348.750005     -0.585222     0.016666666666666666    
  348.750396     -0.330817     0.011111111111111112    
  348.755118     -0.834435     0.011111111111111112    
  348.765302     -1.089082     0.011111111111111112    
  348.77212      -1.104746     0.011111111111111112    
  348.773929     -0.398549     0.011111111111111112    
  348.777906     -0.81751      0.011111111111111112    
  348.785173     -0.983541     0.011111111111111112    
  348.786904     -0.437924     0.011111111111111112    
  348.789092     -0.273816     0.011111111111111112    
  348.805544     -0.271846     0.016666666666666666    
  348.806637     -0.271853     0.025                   
  348.810731     -0.700004     0.016666666666666666    
  348.8189       -0.541576     0.011111111111111112    
  348.819575     -0.76769      0.011111111111111112    
  348.820032     -1.197901     0.011111111111111112    
  348.823369     -1.094134     0.016666666666666666    
  348.823792     -1.030231     0.011111111111111112    
  348.828042     -0.540905     0.011111111111111112    
  348.835424     -0.850869     0.011111111111111112    
  348.846097     -0.420684     0.025                   
  348.858832     -0.686788     0.011111111111111112    
  348.865933     -0.314943     0.011111111111111112    
  348.870782     -1.120689     0.011111111111111112    
  348.882087     -0.893493     0.011111111111111112    
  348.895595     -0.65962      0.011111111111111112    
  348.907805     -0.009407     0.011111111111111112    
  348.908658     -0.927021     0.011111111111111112    
  348.917132     -1.031445     0.011111111111111112    
  348.919776     -0.314816     0.016666666666666666    
  348.933279     -0.750209     0.011111111111111112    
  348.938417     -0.735339     0.011111111111111112    
  348.939817     -0.468922     0.011111111111111112    
  348.944189     -0.735111     0.011111111111111112    
  348.946504     -1.00368      0.016666666666666666    
  348.947422     -0.075421     0.011111111111111112    
  348.952447     -0.837088     0.011111111111111112    
  348.958492     -0.040761     0.025                   
  348.960531     -0.979931     0.011111111111111112    
  348.960783     -0.806128     0.025                   
  348.961519     -0.972209     0.016666666666666666    
  348.963696     -0.003138     0.011111111111111112    
  348.964303     -0.867372     0.011111111111111112    
  348.965613     -1.099976     0.03333333333333333     
  348.967748     -0.546319     0.011111111111111112    
  348.969937     -0.412938     0.011111111111111112    
  348.973213     -0.094598     0.011111111111111112    
  348.979958     -1.154973     0.011111111111111112    
  348.98005      -0.574631     0.011111111111111112    
  348.985887     -0.619586     0.011111111111111112    
  348.990319     -1.021439     0.011111111111111112    
  348.991885     -0.288119     0.011111111111111112    
  348.995695     -0.035379     0.011111111111111112    
  349.007763     -0.472601     0.011111111111111112    
  349.010219     -0.614798     0.011111111111111112    
  349.012438     -0.940723     0.011111111111111112    
  349.031206     -0.22312      0.011111111111111112    
  349.031464     -0.528198     0.011111111111111112    
  349.035995     -1.18677      0.011111111111111112    
  349.036877     -0.483545     0.011111111111111112    
  349.037948     -1.149276     0.011111111111111112    
  349.040905     -1.2115       0.011111111111111112    
  349.042246     -0.004652     0.011111111111111112    
  349.046683     -0.314038     0.011111111111111112    
  349.04694      -0.370991     0.011111111111111112    
  349.050026     -0.002004     0.011111111111111112    
  349.051566     -0.357805     0.011111111111111112    
  349.060826     -0.882345     0.011111111111111112    
  349.068082     -0.928817     0.011111111111111112    
  349.079813     -0.247893     0.016666666666666666    
  349.084483     -0.800673     0.011111111111111112    
  349.086772     -1.218993     0.016666666666666666    
  349.087737     -0.70942      0.011111111111111112    
  349.100821     -0.887418     0.011111111111111112    
  349.101837     -0.44562      0.011111111111111112    
  349.101934     -0.657342     0.011111111111111112    
  349.10692      -0.057855     0.011111111111111112    
  349.118062     -0.033883     0.016666666666666666    
  349.133303     -0.118594     0.011111111111111112    
  349.135211     -0.736651     0.016666666666666666    
  349.136593     -0.031765     0.011111111111111112    
  349.137681     -0.73264      0.03333333333333333     
  349.143756     -0.113301     0.011111111111111112    
  349.146453     -1.154799     0.016666666666666666    
  349.150114     -1.041423     0.011111111111111112    
  349.152021     -1.157848     0.011111111111111112    
  349.153357     -0.263688     0.011111111111111112    
  349.154526     -0.26181      0.011111111111111112    
  349.168016     -0.121634     0.011111111111111112    
  349.174176     -0.720432     0.011111111111111112    
  349.209747     -0.174498     0.011111111111111112    
  349.213803     -1.037519     0.011111111111111112    
  349.222995     -1.005068     0.011111111111111112    
  349.229583     -1.033523     0.016666666666666666    
  349.232842     -0.968094     0.011111111111111112    
  349.236767     -0.463481     0.016666666666666666    
  349.247789     -0.074047     0.016666666666666666    
  349.253904     -0.200108     0.011111111111111112    
  349.267756     -1.145633     0.011111111111111112    
  349.26783      -0.510155     0.011111111111111112    
  349.287043     -1.055016     0.025                   
  349.288356     -0.596372     0.011111111111111112    
  349.300378     -0.666474     0.011111111111111112    
  349.308118     -0.191403     0.011111111111111112    
  349.308966     -0.174719     0.011111111111111112    
  349.312536     -0.833472     0.011111111111111112    
  349.332605     -0.547796     0.011111111111111112    
  349.344135     -0.184394     0.011111111111111112    
  349.344927     -1.155641     0.011111111111111112    
  349.3468       -0.368674     0.011111111111111112    
  349.355438     -0.494628     0.011111111111111112    
  349.364138     -0.162156     0.011111111111111112    
  349.374528     -1.141841     0.011111111111111112    
  349.38605      -0.035429     0.011111111111111112    
  349.387872     -0.800282     0.016666666666666666    
  349.393005     -0.835103     0.011111111111111112    
  349.393319     -0.833701     0.011111111111111112    
  349.399365     -0.589581     0.011111111111111112    
  349.403615     -1.069542     0.011111111111111112    
  349.413735     -0.75283      0.011111111111111112    
  349.414732     -1.009455     0.011111111111111112    
  349.419417     -0.208168     0.016666666666666666    
  349.430618     -0.847398     0.011111111111111112    
  349.443931     -0.406269     0.011111111111111112    
  349.449242     -0.205435     0.011111111111111112    
  349.463394     -0.987221     0.016666666666666666    
  349.479366     -0.037472     0.011111111111111112    
  349.490633     -0.500173     0.016666666666666666    
  349.492521     -0.401082     0.011111111111111112    
  349.492573     -1.033838     0.011111111111111112    
  349.495406     -0.434056     0.03333333333333333     
  349.505305     -0.034508     0.011111111111111112    
  349.505907     -0.335297     0.016666666666666666    
  349.51489      -0.121397     0.011111111111111112    
  349.515123     -0.837572     0.011111111111111112    
  349.523204     -0.856212     0.011111111111111112    
  349.528138     -0.437129     0.011111111111111112    
  349.535013     -0.390465     0.011111111111111112    
  349.535955     -0.102498     0.011111111111111112    
  349.540798     -0.315776     0.011111111111111112    
  349.540878     -0.029398     0.011111111111111112    
  349.541156     -0.822537     0.011111111111111112    
  349.542739     -1.103346     0.016666666666666666    
  349.545155     -1.186743     0.011111111111111112    
  349.562258     -0.739956     0.011111111111111112    
  349.573476     -0.03573      0.025                   
  349.577858     -0.794705     0.011111111111111112    
  349.59714      -0.954534     0.016666666666666666    
  349.603921     -0.121794     0.011111111111111112    
  349.607574     -0.730052     0.011111111111111112    
  349.623176     -1.055841     0.011111111111111112    
  349.627433     -0.67221      0.011111111111111112    
  349.628296     -0.163399     0.011111111111111112    
  349.62851      -0.607643     0.011111111111111112    
  349.631701     -1.181432     0.011111111111111112    
  349.631715     -1.179932     0.025                   
  349.636381     -1.108012     0.011111111111111112    
  349.637653     -1.062281     0.016666666666666666    
  349.64054      -0.844942     0.011111111111111112    
  349.645197     -0.18835      0.011111111111111112    
  349.645879     -0.312897     0.011111111111111112    
  349.646583     -0.180139     0.011111111111111112    
  349.649046     -0.845775     0.011111111111111112    
  349.650431     -0.150305     0.011111111111111112    
  349.693752     -0.432694     0.011111111111111112    
  349.696534     -0.497463     0.011111111111111112    
  349.697888     -0.864688     0.011111111111111112    
  349.698914     -0.158696     0.011111111111111112    
  349.711838     -1.098515     0.016666666666666666    
  349.712686     -0.442973     0.011111111111111112    
  349.715467     -0.132987     0.016666666666666666    
  349.715499     -0.185879     0.011111111111111112    
  349.719327     -0.669892     0.011111111111111112    
  349.72422      -1.06025      0.011111111111111112    
  349.739904     -0.848488     0.011111111111111112    
  349.742252     -0.442124     0.011111111111111112    
  349.742851     -0.762552     0.011111111111111112    
  349.74688      -0.125994     0.011111111111111112    
  349.751308     -0.185963     0.011111111111111112    
  349.758745     -0.130157     0.016666666666666666    
  349.762427     -0.125856     0.041666666666666664    
  349.763504     -1.020251     0.011111111111111112    
  349.785621     -1.141981     0.011111111111111112    
  349.79207      -0.607658     0.011111111111111112    
  349.792529     -0.074148     0.011111111111111112    
  349.79849      -1.065399     0.011111111111111112    
  349.800672     -1.070349     0.011111111111111112    
  349.819713     -0.925016     0.011111111111111112    
  349.821244     -0.006344     0.011111111111111112    
  349.833611     -0.701434     0.011111111111111112    
  349.839994     -0.384469     0.016666666666666666    
  349.856309     -1.060533     0.011111111111111112    
  349.859038     -0.290916     0.011111111111111112    
  349.86432      -1.161521     0.011111111111111112    
  349.872043     -0.874009     0.011111111111111112    
  349.873191     -1.21569      0.011111111111111112    
  349.881995     -1.068644     0.011111111111111112    
  349.891214     -0.401282     0.011111111111111112    
  349.894044     -1.219696     0.011111111111111112    
  349.898982     -0.737498     0.011111111111111112    
  349.902493     -0.765558     0.016666666666666666    
  349.906817     -0.193155     0.011111111111111112    
  349.906873     -0.274352     0.011111111111111112    
  349.915298     -1.047065     0.011111111111111112    
  349.916601     -1.21904      0.011111111111111112    
  349.924727     -0.481331     0.011111111111111112    
  349.933717     -1.057458     0.011111111111111112    
  349.965424     -0.467757     0.011111111111111112    
  349.966419     -0.467871     0.011111111111111112    
  349.96649      -0.466408     0.025                   
  349.971797     -1.090312     0.011111111111111112    
  349.975548     -0.930215     0.011111111111111112    
  349.986321     -0.785643     0.011111111111111112    
  349.992151     -0.45711      0.011111111111111112    
  349.998685     -0.019563     0.011111111111111112    
  349.999116     -1.006746     0.011111111111111112    
  350.013498     -0.947362     0.011111111111111112    
  350.018984     -0.2494       0.016666666666666666    
  350.021929     -0.078892     0.011111111111111112    
  350.022761     -1.228922     0.011111111111111112    
  350.026398     -0.167831     0.011111111111111112    
  350.039324     -1.12344      0.011111111111111112    
  350.040113     -0.469418     0.011111111111111112    
  350.045379     -0.796817     0.011111111111111112    
  350.048132     -0.114006     0.016666666666666666    
  350.06154      -0.290468     0.016666666666666666    
  350.068795     -0.855283     0.016666666666666666    
  350.080638     -0.990365     0.011111111111111112    
  350.081127     -1.195312     0.011111111111111112    
  350.082609     -0.17379      0.011111111111111112    
  350.092765     -1.144354     0.011111111111111112    
  350.104914     -1.093423     0.011111111111111112    
  350.108555     -0.049267     0.011111111111111112    
  350.113203     -1.075853     0.011111111111111112    
  350.11399      -1.210653     0.011111111111111112    
  350.119801     -0.459502     0.011111111111111112    
  350.130415     -0.965801     0.011111111111111112    
  350.153357     -0.53525      0.011111111111111112    
  350.157637     -0.731241     0.011111111111111112    
  350.161789     -0.274591     0.011111111111111112    
  350.17702      -0.867373     0.011111111111111112    
  350.18112      -1.110561     0.016666666666666666    
  350.184677     -0.943355     0.011111111111111112    
  350.185841     -0.790347     0.011111111111111112    
  350.188428     -0.319558     0.011111111111111112    
  350.195529     -0.41948      0.011111111111111112    
  350.215433     -0.110606     0.011111111111111112    
  350.217155     -0.110602     0.025                   
  350.223613     -1.206863     0.011111111111111112    
  350.23048      -0.716482     0.011111111111111112    
  350.240687     -0.043616     0.011111111111111112    
  350.241904     -0.381035     0.011111111111111112    
  350.243411     -0.729006     0.016666666666666666    
  350.246975     -0.854923     0.011111111111111112    
  350.252966     -0.940828     0.011111111111111112    
  350.263638     -0.623299     0.025                   
  350.272585     -0.674125     0.011111111111111112    
  350.275956     -0.810608     0.011111111111111112    
  350.287536     -0.951887     0.011111111111111112    
  350.290738     -0.245381     0.011111111111111112    
  350.314697     -0.187904     0.016666666666666666    
  350.328        -0.164634     0.011111111111111112    
  350.328317     -1.247902     0.011111111111111112    
  350.329343     -0.296473     0.011111111111111112    
  350.338954     -0.779487     0.011111111111111112    
  350.341672     -0.379428     0.011111111111111112    
  350.346088     -0.014688     0.011111111111111112    
  350.348377     -0.617583     0.011111111111111112    
  350.361033     -1.096178     0.011111111111111112    
  350.369846     -1.021813     0.011111111111111112    
  350.371763     -0.785596     0.016666666666666666    
  350.372083     -1.109713     0.011111111111111112    
  350.374104     -0.140454     0.011111111111111112    
  350.388404     -0.990354     0.011111111111111112    
  350.404006     -0.41725      0.011111111111111112    
  350.407557     -0.254172     0.016666666666666666    
  350.418046     -0.434311     0.011111111111111112    
  350.424875     -0.33201      0.011111111111111112    
  350.426385     -0.895744     0.016666666666666666    
  350.445944     -0.76119      0.011111111111111112    
  350.456435     -0.306012     0.011111111111111112    
  350.467104     -0.336096     0.011111111111111112    
  350.471251     -0.139171     0.016666666666666666    
  350.473519     -0.083821     0.011111111111111112    
  350.520444     -0.920028     0.011111111111111112    
  350.52914      -0.066244     0.025                   
  350.532977     -1.148159     0.011111111111111112    
  350.540041     -0.7822       0.011111111111111112    
  350.544327     -0.717288     0.011111111111111112    
  350.566415     -0.914486     0.011111111111111112    
  350.568354     -0.017557     0.011111111111111112    
  350.586691     -0.263648     0.016666666666666666    
  350.588047     -0.350395     0.025                   
  350.589251     -0.951467     0.011111111111111112    
  350.591422     -0.455673     0.011111111111111112    
  350.599009     -0.414806     0.041666666666666664    
  350.601735     -0.510819     0.025                   
  350.602784     -0.952974     0.016666666666666666    
  350.609753     -0.206022     0.011111111111111112    
  350.613006     -0.900374     0.011111111111111112    
  350.615185     -0.247164     0.016666666666666666    
  350.616954     -0.731027     0.011111111111111112    
  350.619222     -0.688532     0.011111111111111112    
  350.632047     -0.181157     0.011111111111111112    
  350.634799     -0.399624     0.011111111111111112    
  350.640017     -0.725587     0.025                   
  350.641257     -0.903715     0.011111111111111112    
  350.652707     -0.938809     0.016666666666666666    
  350.654334     -0.345826     0.016666666666666666    
  350.654978     -1.038303     0.011111111111111112    
  350.660022     -1.002328     0.011111111111111112    
  350.662641     -1.15179      0.05                    
  350.668912     -0.415589     0.011111111111111112    
  350.669036     -0.816115     0.03333333333333333     
  350.67135      -0.845291     0.025                   
  350.674124     -0.755836     0.011111111111111112    
  350.69808      -1.038282     0.011111111111111112    
  350.699109     -0.254599     0.016666666666666666    
  350.706745     -0.556858     0.011111111111111112    
  350.719691     -1.205278     0.011111111111111112    
  350.719737     -1.051942     0.011111111111111112    
  350.74127      -1.010387     0.011111111111111112    
  350.747564     -0.796406     0.016666666666666666    
  350.758594     -0.357846     0.011111111111111112    
  350.760193     -0.500904     0.016666666666666666    
  350.765234     -0.971714     0.016666666666666666    
  350.79677      -0.726541     0.011111111111111112    
  350.799156     -0.836701     0.025                   
  350.806569     -0.146092     0.011111111111111112    
  350.810528     -0.642887     0.011111111111111112    
  350.811767     -0.781387     0.011111111111111112    
  350.843679     -1.119446     0.011111111111111112    
  350.844625     -0.946839     0.041666666666666664    
  350.847086     -0.273795     0.011111111111111112    
  350.858909     -0.128317     0.025                   
  350.859766     -1.021373     0.016666666666666666    
  350.861611     -1.172487     0.011111111111111112    
  350.884053     -0.880027     0.011111111111111112    
  350.88654      -0.523543     0.011111111111111112    
  350.915437     -0.276844     0.011111111111111112    
  350.915693     -0.800267     0.011111111111111112    
  350.91652      -1.189307     0.025                   
  350.924928     -0.722911     0.016666666666666666    
  350.92677      -1.235777     0.011111111111111112    
  350.927363     -0.755894     0.011111111111111112    
  350.930918     -0.884778     0.041666666666666664    
  350.933171     -0.057451     0.011111111111111112    
  350.937768     -1.035443     0.011111111111111112    
  350.941254     -1.071174     0.025                   
  350.950084     -0.629014     0.011111111111111112    
  350.96584      -1.05173      0.016666666666666666    
  350.978015     -0.277608     0.011111111111111112    
  350.980473     -0.121736     0.011111111111111112    
  350.982594     -0.447291     0.011111111111111112    
  350.98634      -0.912862     0.011111111111111112    
  350.990446     -0.019463     0.011111111111111112    
  351.006311     -0.729287     0.011111111111111112    
  351.018909     -0.78189      0.011111111111111112    
  351.022479     -0.78231      0.011111111111111112    
  351.029491     -0.456031     0.011111111111111112    
  351.034163     -0.592855     0.011111111111111112    
  351.037465     -0.715752     0.011111111111111112    
  351.057161     -0.05251      0.011111111111111112    
  351.065128     -0.525265     0.011111111111111112    
  351.083044     -1.216071     0.011111111111111112    
  351.095551     -1.15255      0.016666666666666666    
